date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:27:16	87533/87533	---MCZ	200	added ('OK')	application/javascript	etag:W/%222c872dbe60f4ba70fb85356113d8b35e%22	https://housebox-html-demo.vercel.app/assets/js/plugins/jquery-3-7-1.min.js	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/assets/js/plugins/jquery-3-7-1.min.js	(from https://housebox-html-demo.vercel.app/)
18:27:17	838/838	---M--	200	added ('OK')	image/png	etag:%2240f559578b4588767d7c365c681cb633%22	https://housebox-html-demo.vercel.app/assets/img/logo/preloader.png	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/assets/img/logo/preloader.png	(from https://housebox-html-demo.vercel.app/)
18:27:17	213/213	---M--	200	added ('OK')	image/png	etag:%223d0a228b240902bb5a643a3716393f53%22	https://housebox-html-demo.vercel.app/assets/img/elements/elements11.png	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/assets/img/elements/elements11.png	(from https://housebox-html-demo.vercel.app/)
18:27:17	115/115	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:17%20GMT	https://housebox-html-demo.vercel.app/index.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/index.f.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:18	2225/2225	---M--	200	added ('OK')	image/png	etag:%2219270972f292ca1196eeb443f40e83c3%22	https://housebox-html-demo.vercel.app/assets/img/logo/logo1.png	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/assets/img/logo/logo1.png	(from https://housebox-html-demo.vercel.app/)
18:27:18	383466/383466	---M--	200	added ('OK')	image/png	etag:%22ec777203c0974bc9df930b21b28e7c70%22	https://housebox-html-demo.vercel.app/assets/img/all-images/demo/demo-img1.png	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/assets/img/all-images/demo/demo-img1.png	(from https://housebox-html-demo.vercel.app/)
18:27:18	0/-1	---M--	308	error ('')			https://housebox-html-demo.vercel.app/index.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/index.12.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:18	0/-1	---M--	308	error ('')			https://housebox-html-demo.vercel.app/index.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/index.13.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:19	352534/352534	---M--	200	added ('OK')	image/png	etag:%22b022261ae32f554086f0f4dca890936d%22	https://housebox-html-demo.vercel.app/assets/img/all-images/demo/demo-img2.png	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/assets/img/all-images/demo/demo-img2.png	(from https://housebox-html-demo.vercel.app/)
18:27:19	121/121	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:19%20GMT	https://housebox-html-demo.vercel.app/index2.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/index2.15.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:19	164684/164684	---MCZ	200	added ('OK')	text/html	etag:W/%22711032fd0614904d8b85a59912e6368b%22	https://housebox-html-demo.vercel.app/index2	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/index2	(from https://housebox-html-demo.vercel.app/)
18:27:20	254130/254130	---M--	200	added ('OK')	image/png	etag:%2295882032290dfd44c6bd01a4c5719ef4%22	https://housebox-html-demo.vercel.app/assets/img/all-images/demo/demo-img3.png	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/assets/img/all-images/demo/demo-img3.png	(from https://housebox-html-demo.vercel.app/)
18:27:20	121/121	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:20%20GMT	https://housebox-html-demo.vercel.app/index3.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/index3.18.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:21	217759/217759	---MCZ	200	added ('OK')	text/html	etag:W/%228622a3c2347e1e1fc5fc3b25d90bba26%22	https://housebox-html-demo.vercel.app/index3	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/index3	(from https://housebox-html-demo.vercel.app/)
18:27:21	420249/420249	---M--	200	added ('OK')	image/png	etag:%225b4c4aaaccade9b970f6fd791bdec950%22	https://housebox-html-demo.vercel.app/assets/img/all-images/demo/demo-img4.png	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/assets/img/all-images/demo/demo-img4.png	(from https://housebox-html-demo.vercel.app/)
18:27:21	121/121	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:21%20GMT	https://housebox-html-demo.vercel.app/index4.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/index4.1b.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:22	261246/261246	---MCZ	200	added ('OK')	text/html	etag:W/%22fded9742b60f6f5c0ab0155add1bffb2%22	https://housebox-html-demo.vercel.app/index4	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/index4	(from https://housebox-html-demo.vercel.app/)
18:27:22	123/123	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:22%20GMT	https://housebox-html-demo.vercel.app/about-us.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/about-us.1d.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:23	71794/71794	---MCZ	200	added ('OK')	text/html	etag:W/%22cbb0aaa677516c67341d40a3cd246f7c%22	https://housebox-html-demo.vercel.app/about-us	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/about-us	(from https://housebox-html-demo.vercel.app/)
18:27:23	126/126	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:23%20GMT	https://housebox-html-demo.vercel.app/our-service.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/our-service.1f.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:24	55384/55384	---MCZ	200	added ('OK')	text/html	etag:W/%22c22108631cc3014b0acc518a6cff409c%22	https://housebox-html-demo.vercel.app/our-service	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/our-service	(from https://housebox-html-demo.vercel.app/)
18:27:24	122/122	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:24%20GMT	https://housebox-html-demo.vercel.app/pricing.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/pricing.21.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:24	55638/55638	---MCZ	200	added ('OK')	text/html	etag:W/%22f1aa4b004a0835ff2bb84983738f758b%22	https://housebox-html-demo.vercel.app/pricing	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/pricing	(from https://housebox-html-demo.vercel.app/)
18:27:24	122/122	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:25%20GMT	https://housebox-html-demo.vercel.app/contact.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/contact.23.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:25	55054/55054	---MCZ	200	added ('OK')	text/html	etag:W/%223d2a913fe672142ba141e7c738ae42b3%22	https://housebox-html-demo.vercel.app/contact	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/contact	(from https://housebox-html-demo.vercel.app/)
18:27:25	118/118	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:25%20GMT	https://housebox-html-demo.vercel.app/faq.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/faq.25.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:26	50307/50307	---MCZ	200	added ('OK')	text/html	etag:W/%2285a3ad26e04bb790613da77ab8fe664e%22	https://housebox-html-demo.vercel.app/faq	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/faq	(from https://housebox-html-demo.vercel.app/)
18:27:26	129/129	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:26%20GMT	https://housebox-html-demo.vercel.app/privacy-policy.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/privacy-policy.27.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:27	50960/50960	---MCZ	200	added ('OK')	text/html	etag:W/%227becf17e1638d2a45cf32826974bf4a7%22	https://housebox-html-demo.vercel.app/privacy-policy	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/privacy-policy	(from https://housebox-html-demo.vercel.app/)
18:27:27	129/129	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:27%20GMT	https://housebox-html-demo.vercel.app/loan-caculator.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/loan-caculator.29.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:27	50331/50331	---MCZ	200	added ('OK')	text/html	etag:W/%226b65c4857574de844c6874eee9e3626c%22	https://housebox-html-demo.vercel.app/loan-caculator	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/loan-caculator	(from https://housebox-html-demo.vercel.app/)
18:27:28	136/136	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:28%20GMT	https://housebox-html-demo.vercel.app/property-halfmap-grid.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/property-halfmap-grid.2b.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:28	85477/85477	---MCZ	200	added ('OK')	text/html	etag:W/%2214d253f0bb3245a32496ec9aa30439dc%22	https://housebox-html-demo.vercel.app/property-halfmap-grid	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/property-halfmap-grid	(from https://housebox-html-demo.vercel.app/)
18:27:28	136/136	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:28%20GMT	https://housebox-html-demo.vercel.app/property-halfmap-list.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/property-halfmap-list.2d.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:29	95595/95595	---MCZ	200	added ('OK')	text/html	etag:W/%2249210be5511a864dfaf01266ab5f4fd2%22	https://housebox-html-demo.vercel.app/property-halfmap-list	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/property-halfmap-list	(from https://housebox-html-demo.vercel.app/)
18:27:29	126/126	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:29%20GMT	https://housebox-html-demo.vercel.app/topmap-grid.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/topmap-grid.2f.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:30	112085/112085	---MCZ	200	added ('OK')	text/html	etag:W/%22ce9f6426bbcd01c95b6c01a965ec3724%22	https://housebox-html-demo.vercel.app/topmap-grid	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/topmap-grid	(from https://housebox-html-demo.vercel.app/)
18:27:30	126/126	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:30%20GMT	https://housebox-html-demo.vercel.app/topmap-list.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/topmap-list.31.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:31	111486/111486	---MCZ	200	added ('OK')	text/html	etag:W/%22808d03894076b495aa08ff4d6a9b675f%22	https://housebox-html-demo.vercel.app/topmap-list	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/topmap-list	(from https://housebox-html-demo.vercel.app/)
18:27:31	127/127	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:31%20GMT	https://housebox-html-demo.vercel.app/sidebar-grid.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/sidebar-grid.33.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:31	104496/104496	---MCZ	200	added ('OK')	text/html	etag:W/%22ad95a64529fc684602a71461308355c9%22	https://housebox-html-demo.vercel.app/sidebar-grid	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/sidebar-grid	(from https://housebox-html-demo.vercel.app/)
18:27:31	127/127	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:32%20GMT	https://housebox-html-demo.vercel.app/sidebar-list.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/sidebar-list.35.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:32	102667/102667	---MCZ	200	added ('OK')	text/html	etag:W/%22e0a8c7011cd72b96887f3cc1ff870ad2%22	https://housebox-html-demo.vercel.app/sidebar-list	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/sidebar-list	(from https://housebox-html-demo.vercel.app/)
18:27:32	134/134	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:32%20GMT	https://housebox-html-demo.vercel.app/property-details-v1.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/property-details-v1.37.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:33	115020/115020	---MCZ	200	added ('OK')	text/html	etag:W/%22829abe434845c3b03a687af65e8d9922%22	https://housebox-html-demo.vercel.app/property-details-v1	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/property-details-v1	(from https://housebox-html-demo.vercel.app/)
18:27:33	134/134	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:33%20GMT	https://housebox-html-demo.vercel.app/property-details-v2.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/property-details-v2.39.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:33	110394/110394	---MCZ	200	added ('OK')	text/html	etag:W/%22667f95d6be262fb7871b6710173e2616%22	https://housebox-html-demo.vercel.app/property-details-v2	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/property-details-v2	(from https://housebox-html-demo.vercel.app/)
18:27:34	134/134	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:34%20GMT	https://housebox-html-demo.vercel.app/property-details-v3.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/property-details-v3.3b.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:34	116323/116323	---MCZ	200	added ('OK')	text/html	etag:W/%22ad73d2b9c0d9fec9ed412f50fd250cbc%22	https://housebox-html-demo.vercel.app/property-details-v3	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/property-details-v3	(from https://housebox-html-demo.vercel.app/)
18:27:35	134/134	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:35%20GMT	https://housebox-html-demo.vercel.app/property-details-v4.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/property-details-v4.3d.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:35	111476/111476	---MCZ	200	added ('OK')	text/html	etag:W/%22372ee1c9fea0b82d397d87a06d3d4b17%22	https://housebox-html-demo.vercel.app/property-details-v4	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/property-details-v4	(from https://housebox-html-demo.vercel.app/)
18:27:36	124/124	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:36%20GMT	https://housebox-html-demo.vercel.app/dashboard.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/dashboard.3f.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:36	70268/70268	---MCZ	200	added ('OK')	text/html	etag:W/%22d0073a63d53c0281a671b047c9585b6f%22	https://housebox-html-demo.vercel.app/dashboard	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/dashboard	(from https://housebox-html-demo.vercel.app/)
18:27:36	126/126	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:37%20GMT	https://housebox-html-demo.vercel.app/my-property.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/my-property.41.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:37	60065/60065	---MCZ	200	added ('OK')	text/html	etag:W/%22e641e86fc1ad082a5cc3e402b4e9dda9%22	https://housebox-html-demo.vercel.app/my-property	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/my-property	(from https://housebox-html-demo.vercel.app/)
18:27:37	122/122	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:37%20GMT	https://housebox-html-demo.vercel.app/message.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/message.43.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:38	51557/51557	---MCZ	200	added ('OK')	text/html	etag:W/%2222f9f343c17e51959f381a969e1fe286%22	https://housebox-html-demo.vercel.app/message	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/message	(from https://housebox-html-demo.vercel.app/)
18:27:38	127/127	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:38%20GMT	https://housebox-html-demo.vercel.app/my-favorites.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/my-favorites.45.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:39	60092/60092	---MCZ	200	added ('OK')	text/html	etag:W/%22ddb55608cf3b717cc9c35878ceb7be1a%22	https://housebox-html-demo.vercel.app/my-favorites	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/my-favorites	(from https://housebox-html-demo.vercel.app/)
18:27:39	122/122	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:39%20GMT	https://housebox-html-demo.vercel.app/reviews.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/reviews.47.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:39	53335/53335	---MCZ	200	added ('OK')	text/html	etag:W/%22380d25ca26f2815eb1ee4a8b1b167ee1%22	https://housebox-html-demo.vercel.app/reviews	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/reviews	(from https://housebox-html-demo.vercel.app/)
18:27:40	125/125	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:40%20GMT	https://housebox-html-demo.vercel.app/my-profile.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/my-profile.49.delayed	(from https://housebox-html-demo.vercel.app/)
18:27:40	57220/57220	---MCZ	200	added ('OK')	text/html	etag:W/%22e87d06311a32c84c3341174f156af65b%22	https://housebox-html-demo.vercel.app/my-profile	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/my-profile	(from https://housebox-html-demo.vercel.app/)
18:27:40	127/127	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2020%20Feb%202026%2017:27:40%20GMT	https://housebox-html-demo.vercel.app/add-property.html	C:/Users/localadmin/Documents/terra-real-estate/terra-real-estate/public/template/bootstrap/design/housebox-html-demo.vercel.app/add-property.4b.delayed	(from https://housebox-html-demo.vercel.app/)
